price,number,Streetname,streetType,city,province,neighbourhood,long,lat,SoccerField,PicnicFacility,ArtificialTurfSoccerField,TrailAccess,Washroom,Airport,Monument,Penitentiary,BallDiamond,Park,SplashPad,Arena,Village,EducationFacility,Playground,Museum,SkateboardPark,ParkingLot,,FireStation,EnergyDistribution,Washroom(M),BasketballCourt,FireTrainingCentre,RadioStation,Quarry-Active,TennisCourt,OutdoorRink,RecreationFacility,PrivateBallDiamond,PlaceofWorship,Hospital,ParkandRide,Queen'sUniversity,BoatRamp,Quarry-Abandoned,ChildcareFacility,EmploymentServices,PrivateRecreationFacility,Trailhead&Parking,RunningTrack,Town,ChangeRoom,NewsPaper,Gallery,TaxiStand,Parkette,BattingCage,GolfCourse,TrailAccess&Parking,Education,ProvincialGovernment,BMXTrack,Amusement/WaterPark,LongTermCare,Cemetery,DrinkFountain,HeritageSite,FutureSplashPad,ShoppingCentre,CommunityGarden,FerryDock,RMC,Track&Field,PickleballCourt,BeachVolleyballCourt,Queen'sUHistoricBuilding,MunicipalWastewaterTreatmentPlant,MunicipalGovernmentFacility,CellAntenna,HistoricSite,Off-LeashDogPark,GovernmentCentre,FACSFLA,SettlementServices,PostOffice,CourtHouse,FerryTerminal,Bench,TelevisionStation,Transmitter-Rogers,SwimmingPool,Washroom(W),RecreationCentre,Swingset,CommunicationTower,SolarFarm,Beach,FormerGrainElevevator,PlaceName,Municipal-UnmaintainedBoatRamp,Pier,Library,Theatre,Hotel/Motel,Fountain,PrimaryEOC,DrivingRange,ChildcareFacilty,PoliceStation,CulturalCentre,AthleticCentre,WaterPurificationPlant,Multi-UseCourt,Marina,Post-SecondaryEducation,CellTower,ChildcareFacility(CFB),ChildcareFacility(Private),ChildcarePrograms,MilitaryFamilyResourceCentre,CommunicationsTower,BusTransferStation,CRCAOffice,CanadianCoastGuard,SoccerField-Mini,HealthCentre,EmergencyResponseFacility,AmbulanceStation,GrantHouse,BusinessPark,Plaza,ReserveTrainingCentre,CurlingCentre,Quenn'sUHistoricBuilding,AquaticsCentre,CommunityCentre,Kingston&AreaRecyclingCo,SportsField,Church,TrainStation,SecondarySchool,BusStation,MarketSquare,AirportTerminal,SwingSet,Basketball,BasketbalCourt,QuarryActive,Motel,Memorial,WaterTower,CommunityService,WaterPark,Lock,CommunityServices,AmbulanceOffices,InfoCentre,CFB,WasteTransferStation,SocialServices,OutdoorAquaticsCentre,WPP,Queen'sUniversityWestCampus,IsabelBaderCentreforPerformingArts,POI
246400,986,MAYFAIR,Crescent,KINGSTON,ON,Bayridge East,-76.5883524,44.2441054,13,20,0,0,1,0,1,0,8,21,0,0,0,12,28,0,0,0,1,1,0,0,7,0,0,0,12,1,1,0,8,0,0,0,2,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
324900,888,RINGSTEAD,Street,KINGSTON,ON,Lemoine Point,-76.585978,44.2298666,9,25,0,0,3,1,0,0,9,16,0,0,0,5,18,0,0,0,9,0,0,0,4,0,0,0,6,1,0,0,6,0,0,0,0,0,5,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
491500,263,HONEYWOOD,Avenue,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4554793,44.2615138,10,5,0,18,1,0,1,0,2,17,0,0,0,4,8,0,1,0,1,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
336000,443,ROOSEVELT,Drive,KINGSTON,ON,Auden Park,-76.5765167,44.2329886,10,20,0,0,4,0,0,0,10,14,0,1,0,7,19,0,0,0,3,1,0,0,4,0,0,0,6,1,1,0,8,0,1,0,0,0,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
267000,304,VICTORIA,Street,KINGSTON,ON,Sunnyside,-76.5028732,44.2305215,12,36,0,3,13,0,37,2,17,22,3,1,0,15,30,10,0,17,7,2,5,1,6,0,9,0,15,5,1,0,30,5,0,114,1,0,17,1,0,0,4,0,4,0,10,0,3,0,0,2,0,0,0,0,3,0,1,0,0,1,2,0,0,0,0,1,1,0,0,17,5,1,2,0,2,3,5,0,2,2,0,1,1,0,1,2,0,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,537
220100,10,Rockford,Place,KINGSTON,ON,Kingscourt / Novelis (Alcan),-76.5014525,44.2566365,10,10,0,3,6,0,3,0,11,14,1,1,0,7,22,0,0,3,10,1,6,0,5,1,4,0,1,2,0,0,11,0,0,0,0,0,4,0,0,0,2,0,2,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,6,3,0,1,6,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,186
229800,1556,CRIMSON,Crescent,KINGSTON,ON,Cataraqui Westbrook,-76.5972922,44.2632805,16,17,0,0,1,0,0,0,10,11,0,0,0,8,22,0,0,0,2,1,0,0,4,0,0,0,6,2,0,0,5,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
331500,944,HUDSON,Drive,KINGSTON,ON,Bayridge East,-76.5847253,44.2431993,13,29,0,0,3,0,1,0,13,21,0,0,0,10,28,0,0,0,1,1,0,0,7,0,0,0,12,1,1,0,8,0,0,0,1,0,11,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
274600,660,SUSSEX,Boulevard,KINGSTON,ON,Bayridge West,-76.594071,44.2437299,12,25,0,0,1,0,5,0,12,20,0,0,0,9,29,0,0,0,2,1,0,0,8,0,0,0,6,0,0,0,6,0,0,0,2,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
239300,71,FOLGER,Street,KINGSTON,ON,Marker's Acres,-76.480165,44.2676888,9,10,0,1,2,0,1,0,5,9,0,0,0,4,16,0,1,2,8,0,2,0,5,0,0,0,3,1,0,0,5,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103
207300,855,Cedarwood,Drive,Kingston,ON,Cataraqui Westbrook,-76.5835364,44.2621225,13,4,0,0,0,0,1,0,7,13,0,0,0,9,19,0,0,0,4,1,0,0,4,0,0,0,6,1,1,0,6,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
248400,248,OLD QUARRY,Road,KINGSTON,ON,Strathcona Park,-76.5237159,44.2570343,6,4,0,4,0,0,1,0,1,15,0,0,0,8,8,2,0,0,4,0,3,0,1,1,2,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,2,0,0,6,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,108
232800,460,FIELDSTONE,Drive,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4482854,44.2609732,17,2,1,20,2,0,1,0,2,17,0,0,0,4,8,0,1,0,2,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
252300,892,kilburn,Road,kingston,ON,Bayridge East,-76.5836889,44.2438063,13,29,0,0,3,0,1,0,13,21,0,0,0,10,28,0,0,0,1,1,0,0,7,0,0,0,12,1,1,0,8,0,0,0,0,0,12,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
261700,665,FLEET,Street,KINGSTON,ON,Bayridge West,-76.5941127,44.2441427,12,26,0,0,1,0,5,0,13,20,0,0,0,10,30,0,0,0,2,1,0,0,8,0,0,0,6,0,0,0,6,0,0,0,2,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
364800,1130,GREENWOOD PARK,Drive,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4447968,44.2686235,14,1,1,20,1,0,0,0,0,11,0,0,0,3,7,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
75800,8,Powley Garden,Drive,Kingston,ON,Rideau Heights,-76.4952944,44.2600087,12,9,0,3,2,0,1,0,9,15,1,0,0,8,23,0,1,1,12,1,5,0,6,0,0,0,4,2,0,0,9,0,0,0,0,0,5,0,0,0,1,0,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,6,3,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,171
346800,336,Chelsea,Road,KINGSTON,ON,Henderson,-76.5788101,44.2262796,9,24,0,0,4,0,1,0,9,14,0,1,0,7,17,0,0,0,7,1,0,0,4,0,0,0,6,1,0,0,6,0,1,0,0,0,7,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
285800,758,WOODSIDE,Drive,KINGSTON,ON,Westwoods,-76.5959524,44.2541206,17,21,0,0,1,0,1,0,10,20,0,0,0,9,26,0,0,0,2,1,0,0,5,0,0,0,6,1,0,0,6,0,0,0,2,0,11,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
498500,927,MALVERN,TERR,KINGSTON,ON,Westwoods,-76.606495,44.2510502,14,32,0,0,2,0,5,0,15,18,0,0,0,9,26,0,0,0,1,0,0,0,6,0,0,0,6,1,0,0,5,0,0,0,3,0,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
266800,128,NELSON,Street,KINGSTON,ON,Sunnyside,-76.5020031,44.2350814,14,35,0,2,14,0,30,1,17,23,3,1,0,15,30,10,0,19,9,3,7,1,4,0,9,0,15,5,3,0,34,5,0,114,0,0,19,1,0,0,4,0,4,0,10,0,5,1,0,1,0,0,0,0,3,2,1,0,0,1,3,0,0,0,0,1,1,0,0,17,4,1,5,0,2,2,6,0,2,2,0,2,1,0,1,4,0,1,0,0,0,1,1,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,1,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,558
463700,33,Howe Island Ferry,Road,KINGSTON,ON,Neighbourhood Unknown,-76.3268113,44.2860272,0,37,0,0,5,0,1,0,2,7,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
217500,590,MACDONNELL,Street,KINGSTON,ON,Kingscourt / Novelis (Alcan),-76.5064133,44.2427452,16,20,0,0,9,0,5,0,14,19,1,1,0,19,30,2,0,5,11,2,5,0,5,0,6,0,13,3,1,0,26,0,0,14,0,0,16,0,0,0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,3,6,0,1,6,1,2,2,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,309
407800,107,SEAFORTH,Road,KINGSTON,ON,Strathcona Park,-76.5217235,44.2521091,11,4,0,2,2,0,1,0,3,20,0,0,0,12,11,2,0,0,4,0,4,0,2,1,5,0,4,0,1,0,6,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5,3,0,0,6,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,140
346900,1538,CRIMSON,Crescent,KINGSTON,ON,Cataraqui Westbrook,-76.5962757,44.263348,15,17,0,0,1,0,0,0,9,10,0,0,0,9,21,0,0,0,2,1,0,0,4,0,0,0,6,2,0,0,5,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137
329200,834,BRIDLE PATH,Crescent,KINGSTON,ON,Westwoods,-76.5916119,44.25378,18,22,0,0,1,0,1,0,13,21,0,0,0,10,30,0,0,0,2,1,0,0,5,0,0,0,6,2,1,0,7,0,0,0,1,0,13,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
377900,755,SHIRES,Way,KINGSTON,ON,Gardiners / Meadowbrook,-76.5554138,44.2503569,1,1,0,1,0,0,1,2,6,11,1,0,0,4,12,0,0,0,9,0,0,0,2,0,0,0,0,0,1,0,4,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
291500,19,Jorene,Drive,KINGSTON,ON,Reddendale,-76.5732876,44.2139344,7,22,0,0,3,0,1,0,8,10,0,1,0,4,15,0,0,0,3,1,0,0,3,0,0,0,6,1,0,0,3,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
88000,108,worthington,Way,kingston,ON,Rideau Heights,-76.4933539,44.2607695,12,11,0,2,2,0,1,0,7,15,1,0,0,8,24,0,1,1,12,1,6,0,6,0,0,0,4,1,0,0,9,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,6,3,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,170
278800,353,ELMWOOD,Street,KINGSTON,ON,Grenville Park,-76.5295514,44.2410997,21,10,0,4,2,0,2,1,2,28,0,0,0,15,20,2,1,1,4,0,2,0,3,0,2,0,6,1,2,0,8,0,0,1,0,0,10,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,1,3,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
330600,874,Bridle Path,Crescent,KINGSTON,ON,Westwoods,-76.5924101,44.254938,18,22,0,0,1,0,1,0,13,21,0,0,0,11,30,0,0,0,2,1,0,0,5,0,0,0,6,2,0,0,7,0,0,0,1,0,14,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
302000,404,MACDONNELL,Street,KINGSTON,ON,Sunnyside,-76.5058697,44.2373049,18,28,0,2,9,0,11,1,14,20,2,1,0,20,27,5,0,10,9,3,6,0,6,0,7,0,15,3,1,0,32,1,0,87,0,0,15,0,0,0,5,0,3,0,4,0,4,0,0,1,0,0,0,0,1,1,1,0,0,1,4,0,0,0,0,1,1,0,0,16,3,1,5,0,2,2,1,0,2,1,0,1,0,0,1,4,0,1,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,444
372100,129,CLIFF,Crescent,KINGSTON,ON,Calvin Park,-76.5175847,44.2321421,24,17,0,0,5,0,8,2,9,26,0,0,0,14,20,5,1,5,11,1,7,0,5,0,5,0,11,3,1,0,18,3,0,7,2,0,16,0,0,0,3,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,8,2,0,4,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,285
257800,20,NEWCOURT,Place,KINGSTON,ON,Fairway Hills,-76.5271737,44.2289573,21,27,0,4,6,0,6,2,7,27,0,0,0,11,19,4,1,4,2,1,3,0,4,0,0,0,6,2,1,0,10,3,0,7,3,0,10,0,0,1,3,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,6,1,0,1,0,0,2,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,242
318700,85,FRASER,Street,KINGSTON,ON,Rideau Heights,-76.4918878,44.2462932,10,30,0,2,12,0,9,0,15,28,3,2,0,17,32,2,1,20,12,2,4,0,9,0,3,0,9,3,2,0,29,2,0,10,3,0,14,1,0,2,2,0,3,1,10,1,6,1,0,2,0,0,0,0,4,2,0,0,0,0,3,0,0,0,2,0,0,0,0,7,4,1,2,1,2,3,2,0,2,2,0,2,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,376
